destination,date,price,is_holiday,occupancy_pct,tier,hotel_tier
Kanyakumari,2026-10-04,890,False,39,popular,1
Kanyakumari,2026-10-04,1870,False,40,popular,2
Kanyakumari,2026-10-04,3220,False,60,popular,3
Kanyakumari,2026-10-04,6100,False,43,popular,4
Kanyakumari,2026-10-04,14680,False,42,popular,5
Kanyakumari,2026-11-09,860,False,41,popular,1
Kanyakumari,2026-11-09,1710,False,54,popular,2
Kanyakumari,2026-11-09,3310,False,49,popular,3
Kanyakumari,2026-11-09,6110,False,50,popular,4
Kanyakumari,2026-11-09,13250,False,60,popular,5
Kanyakumari,2026-12-14,1040,True,65,popular,1
Kanyakumari,2026-12-14,2310,True,76,popular,2
Kanyakumari,2026-12-14,3960,True,67,popular,3
Kanyakumari,2026-12-14,7160,True,67,popular,4
Kanyakumari,2026-12-14,17220,True,78,popular,5
Manali,2026-01-02,1010,False,63,popular,1
Manali,2026-01-02,2180,False,41,popular,2
Manali,2026-01-02,3670,False,55,popular,3
Manali,2026-01-02,6950,False,39,popular,4
Manali,2026-01-02,18130,False,45,popular,5
Manali,2026-02-07,990,False,43,popular,1
Manali,2026-02-07,2140,False,53,popular,2
Manali,2026-02-07,3990,False,46,popular,3
Manali,2026-02-07,6780,False,45,popular,4
Manali,2026-02-07,17110,False,58,popular,5
Manali,2026-03-12,1030,False,57,popular,1
Manali,2026-03-12,2190,False,55,popular,2
Manali,2026-03-12,3890,False,61,popular,3
Manali,2026-03-12,7360,False,57,popular,4
Manali,2026-03-12,17460,False,61,popular,5
Manali,2026-04-17,1030,False,51,popular,1
Manali,2026-04-17,2190,False,56,popular,2
Manali,2026-04-17,3640,False,55,popular,3
Manali,2026-04-17,7610,False,60,popular,4
Manali,2026-04-17,19060,False,55,popular,5
Manali,2026-05-22,1020,False,53,popular,1
Manali,2026-05-22,2000,False,51,popular,2
Manali,2026-05-22,3730,False,50,popular,3
Manali,2026-05-22,6930,False,57,popular,4
Manali,2026-05-22,17130,False,61,popular,5
Manali,2026-06-01,1040,False,61,popular,1
Manali,2026-06-01,2050,False,47,popular,2
Manali,2026-06-01,3710,False,39,popular,3
Manali,2026-06-01,7070,False,49,popular,4
Manali,2026-06-01,18280,False,45,popular,5
Manali,2026-07-06,980,False,50,popular,1
Manali,2026-07-06,2030,False,51,popular,2
Manali,2026-07-06,3660,False,52,popular,3
Manali,2026-07-06,7020,False,52,popular,4
Manali,2026-07-06,18560,False,49,popular,5
Manali,2026-08-11,950,False,43,popular,1
Manali,2026-08-11,2150,False,43,popular,2
Manali,2026-08-11,3670,False,47,popular,3
Manali,2026-08-11,6920,False,48,popular,4
Manali,2026-08-11,18730,False,61,popular,5
Manali,2026-09-16,1010,False,56,popular,1
Manali,2026-09-16,1980,False,55,popular,2
Manali,2026-09-16,3730,False,55,popular,3
Manali,2026-09-16,7610,False,54,popular,4
Manali,2026-09-16,19060,False,59,popular,5
Manali,2026-10-21,980,False,38,popular,1
Manali,2026-10-21,2080,False,63,popular,2
Manali,2026-10-21,3600,False,58,popular,3
Manali,2026-10-21,7210,False,41,popular,4
Manali,2026-10-21,17950,False,50,popular,5
Manali,2026-11-26,1250,True,72,popular,1
Manali,2026-11-26,2580,True,72,popular,2
Manali,2026-11-26,4810,True,69,popular,3
Manali,2026-11-26,8670,True,66,popular,4
Manali,2026-11-26,22500,True,69,popular,5
Manali,2026-12-05,1060,False,61,popular,1
Manali,2026-12-05,2070,False,61,popular,2
Manali,2026-12-05,3620,False,50,popular,3
Manali,2026-12-05,7270,False,38,popular,4
Manali,2026-12-05,18360,False,55,popular,5
Kasol,2026-01-18,900,False,50,popular,1
Kasol,2026-01-18,1910,False,48,popular,2
Kasol,2026-01-18,3100,False,39,popular,3
Kasol,2026-01-18,5860,False,48,popular,4
Kasol,2026-01-18,13940,False,56,popular,5
Kasol,2026-02-23,900,False,62,popular,1
Kasol,2026-02-23,1750,False,50,popular,2
Kasol,2026-02-23,3110,False,39,popular,3
Kasol,2026-02-23,6120,False,38,popular,4
Kasol,2026-02-23,14160,False,62,popular,5
Kasol,2026-03-02,830,False,56,popular,1
Kasol,2026-03-02,1780,False,63,popular,2
Kasol,2026-03-02,3070,False,56,popular,3
Kasol,2026-03-02,6100,False,50,popular,4
Kasol,2026-03-02,14090,False,58,popular,5
Kasol,2026-04-07,900,False,60,popular,1
Kasol,2026-04-07,1850,False,42,popular,2
Kasol,2026-04-07,3120,False,62,popular,3
Kasol,2026-04-07,5580,False,56,popular,4
Kasol,2026-04-07,13570,False,49,popular,5
Kasol,2026-05-12,890,False,61,popular,1
Kasol,2026-05-12,1730,False,59,popular,2
Kasol,2026-05-12,3190,False,39,popular,3
Kasol,2026-05-12,5630,False,39,popular,4
Kasol,2026-05-12,13630,False,52,popular,5
Kasol,2026-06-17,820,False,38,popular,1
Kasol,2026-06-17,1820,False,58,popular,2
Kasol,2026-06-17,3310,False,50,popular,3
Kasol,2026-06-17,6130,False,49,popular,4
Kasol,2026-06-17,13670,False,51,popular,5
Kasol,2026-07-22,820,False,46,popular,1
Kasol,2026-07-22,1850,False,57,popular,2
Kasol,2026-07-22,3360,False,41,popular,3
Kasol,2026-07-22,5580,False,61,popular,4
Kasol,2026-07-22,14490,False,51,popular,5
Kasol,2026-08-01,820,False,61,popular,1
Kasol,2026-08-01,1900,False,47,popular,2
Kasol,2026-08-01,3240,False,60,popular,3
Kasol,2026-08-01,6120,False,63,popular,4
Kasol,2026-08-01,13460,False,50,popular,5
Kasol,2026-09-06,900,False,58,popular,1
Kasol,2026-09-06,1890,False,61,popular,2
Kasol,2026-09-06,3230,False,39,popular,3
Kasol,2026-09-06,5750,False,47,popular,4
Kasol,2026-09-06,14680,False,49,popular,5
Kasol,2026-10-11,830,False,51,popular,1
Kasol,2026-10-11,1750,False,58,popular,2
Kasol,2026-10-11,3050,False,54,popular,3
Kasol,2026-10-11,5620,False,57,popular,4
Kasol,2026-10-11,14040,False,54,popular,5
Kasol,2026-11-16,860,False,52,popular,1
Kasol,2026-11-16,1880,False,63,popular,2
Kasol,2026-11-16,3290,False,41,popular,3
Kasol,2026-11-16,5550,False,60,popular,4
Kasol,2026-11-16,13550,False,46,popular,5
Kasol,2026-12-21,840,False,39,popular,1
Kasol,2026-12-21,1830,False,47,popular,2
Kasol,2026-12-21,3230,False,38,popular,3
Kasol,2026-12-21,5880,False,53,popular,4
Kasol,2026-12-21,13170,False,48,popular,5
Spiti Valley,2026-01-10,890,False,42,gem,1
Spiti Valley,2026-01-10,1790,False,57,gem,2
Spiti Valley,2026-01-10,3250,False,61,gem,3
Spiti Valley,2026-01-10,5720,False,55,gem,4
Spiti Valley,2026-02-15,800,False,40,gem,1
Spiti Valley,2026-02-15,1730,False,50,gem,2
Spiti Valley,2026-02-15,3160,False,48,gem,3
Spiti Valley,2026-02-15,6060,False,42,gem,4
Spiti Valley,2026-03-20,830,False,41,gem,1
Spiti Valley,2026-03-20,1840,False,41,gem,2
Spiti Valley,2026-03-20,3120,False,58,gem,3
Spiti Valley,2026-03-20,5860,False,57,gem,4
Spiti Valley,2026-04-25,830,False,51,gem,1
Spiti Valley,2026-04-25,1820,False,58,gem,2
Spiti Valley,2026-04-25,3210,False,45,gem,3
Spiti Valley,2026-04-25,5780,False,47,gem,4
Spiti Valley,2026-05-04,900,False,54,gem,1
Spiti Valley,2026-05-04,1900,False,42,gem,2
Spiti Valley,2026-05-04,3140,False,41,gem,3
Spiti Valley,2026-05-04,5630,False,41,gem,4
Spiti Valley,2026-06-09,870,False,39,gem,1
Spiti Valley,2026-06-09,1840,False,48,gem,2
Spiti Valley,2026-06-09,3190,False,53,gem,3
Spiti Valley,2026-06-09,5520,False,47,gem,4
Spiti Valley,2026-07-14,840,False,56,gem,1
Spiti Valley,2026-07-14,1710,False,58,gem,2
Spiti Valley,2026-07-14,3100,False,52,gem,3
Spiti Valley,2026-07-14,6060,False,62,gem,4
Spiti Valley,2026-08-19,810,False,63,gem,1
Spiti Valley,2026-08-19,1710,False,63,gem,2
Spiti Valley,2026-08-19,3170,False,55,gem,3
Spiti Valley,2026-08-19,5810,False,46,gem,4
Spiti Valley,2026-09-24,900,False,44,gem,1
Spiti Valley,2026-09-24,1740,False,49,gem,2
Spiti Valley,2026-09-24,3180,False,45,gem,3
Spiti Valley,2026-09-24,5870,False,54,gem,4
Spiti Valley,2026-10-03,900,False,60,gem,1
Spiti Valley,2026-10-03,1760,False,38,gem,2
Spiti Valley,2026-10-03,3270,False,61,gem,3
Spiti Valley,2026-10-03,5790,False,45,gem,4
Spiti Valley,2026-11-08,830,False,38,gem,1
Spiti Valley,2026-11-08,1720,False,50,gem,2
Spiti Valley,2026-11-08,3030,False,41,gem,3
Spiti Valley,2026-11-08,6110,False,51,gem,4
Spiti Valley,2026-12-13,870,False,49,gem,1
Spiti Valley,2026-12-13,1750,False,42,gem,2
Spiti Valley,2026-12-13,3040,False,61,gem,3
Spiti Valley,2026-12-13,5550,False,44,gem,4
Dharamsala,2026-01-24,850,False,41,popular,1
Dharamsala,2026-01-24,1860,False,43,popular,2
Dharamsala,2026-01-24,3250,False,39,popular,3
Dharamsala,2026-01-24,5480,False,39,popular,4
Dharamsala,2026-01-24,14690,False,60,popular,5
Dharamsala,2026-02-03,860,False,49,popular,1
Dharamsala,2026-02-03,1770,False,50,popular,2
Dharamsala,2026-02-03,3080,False,56,popular,3
Dharamsala,2026-02-03,5830,False,46,popular,4
Dharamsala,2026-02-03,13640,False,52,popular,5
Dharamsala,2026-03-08,890,False,52,popular,1
Dharamsala,2026-03-08,1870,False,51,popular,2
Dharamsala,2026-03-08,3090,False,44,popular,3
Dharamsala,2026-03-08,5680,False,51,popular,4
Dharamsala,2026-03-08,14080,False,47,popular,5
Dharamsala,2026-04-13,850,False,48,popular,1
Dharamsala,2026-04-13,1750,False,50,popular,2
Dharamsala,2026-04-13,3200,False,44,popular,3
Dharamsala,2026-04-13,5900,False,59,popular,4
Dharamsala,2026-04-13,14740,False,62,popular,5
Dharamsala,2026-05-18,830,False,57,popular,1
Dharamsala,2026-05-18,1860,False,56,popular,2
Dharamsala,2026-05-18,3270,False,50,popular,3
Dharamsala,2026-05-18,6030,False,55,popular,4
Dharamsala,2026-05-18,14480,False,59,popular,5
Dharamsala,2026-06-23,830,False,62,popular,1
Dharamsala,2026-06-23,1900,False,59,popular,2
Dharamsala,2026-06-23,3080,False,53,popular,3
Dharamsala,2026-06-23,6020,False,45,popular,4
Dharamsala,2026-06-23,13420,False,43,popular,5
Dharamsala,2026-07-02,820,False,62,popular,1
Dharamsala,2026-07-02,1870,False,59,popular,2
Dharamsala,2026-07-02,3100,False,40,popular,3
Dharamsala,2026-07-02,5910,False,39,popular,4
Dharamsala,2026-07-02,13760,False,42,popular,5
Dharamsala,2026-08-07,860,False,63,popular,1
Dharamsala,2026-08-07,1870,False,52,popular,2
Dharamsala,2026-08-07,3230,False,41,popular,3
Dharamsala,2026-08-07,6090,False,62,popular,4
Dharamsala,2026-08-07,14220,False,42,popular,5
Dharamsala,2026-09-12,820,False,44,popular,1
Dharamsala,2026-09-12,1820,False,45,popular,2
Dharamsala,2026-09-12,3080,False,55,popular,3
Dharamsala,2026-09-12,5670,False,40,popular,4
Dharamsala,2026-09-12,14110,False,43,popular,5
Dharamsala,2026-10-17,810,False,39,popular,1
Dharamsala,2026-10-17,1820,False,52,popular,2
Dharamsala,2026-10-17,3240,False,54,popular,3
Dharamsala,2026-10-17,5660,False,48,popular,4
Dharamsala,2026-10-17,14730,False,50,popular,5
Dharamsala,2026-11-22,870,False,56,popular,1
Dharamsala,2026-11-22,1870,False,59,popular,2
Dharamsala,2026-11-22,3120,False,62,popular,3
Dharamsala,2026-11-22,5720,False,47,popular,4
Dharamsala,2026-11-22,14590,False,41,popular,5
Dharamsala,2026-12-01,850,False,51,popular,1
Dharamsala,2026-12-01,1890,False,57,popular,2
Dharamsala,2026-12-01,3210,False,63,popular,3
Dharamsala,2026-12-01,5820,False,45,popular,4
Dharamsala,2026-12-01,14050,False,54,popular,5
Rishikesh,2026-01-08,780,False,50,popular,1
Rishikesh,2026-01-08,1760,False,45,popular,2
Rishikesh,2026-01-08,3420,False,55,popular,3
Rishikesh,2026-01-08,6580,False,51,popular,4
Rishikesh,2026-01-08,18800,False,56,popular,5
Rishikesh,2026-02-13,780,False,62,popular,1
Rishikesh,2026-02-13,1860,False,44,popular,2
Rishikesh,2026-02-13,3190,False,46,popular,3
Rishikesh,2026-02-13,6720,False,45,popular,4
Rishikesh,2026-02-13,19060,False,52,popular,5
Rishikesh,2026-03-18,780,False,46,popular,1
Rishikesh,2026-03-18,1840,False,40,popular,2
Rishikesh,2026-03-18,3360,False,62,popular,3
Rishikesh,2026-03-18,6310,False,54,popular,4
Rishikesh,2026-03-18,17870,False,40,popular,5
Rishikesh,2026-04-23,800,False,44,popular,1
Rishikesh,2026-04-23,1690,False,53,popular,2
Rishikesh,2026-04-23,3110,False,40,popular,3
Rishikesh,2026-04-23,6770,False,60,popular,4
Rishikesh,2026-04-23,19850,False,56,popular,5
Rishikesh,2026-05-02,770,False,51,popular,1
Rishikesh,2026-05-02,1760,False,43,popular,2
Rishikesh,2026-05-02,3240,False,39,popular,3
Rishikesh,2026-05-02,6590,False,52,popular,4
Rishikesh,2026-05-02,19680,False,44,popular,5
Rishikesh,2026-06-07,790,False,53,popular,1
Rishikesh,2026-06-07,1710,False,61,popular,2
Rishikesh,2026-06-07,3400,False,52,popular,3
Rishikesh,2026-06-07,6200,False,41,popular,4
Rishikesh,2026-06-07,19330,False,44,popular,5
Rishikesh,2026-07-12,830,False,55,popular,1
Rishikesh,2026-07-12,1710,False,42,popular,2
Rishikesh,2026-07-12,3200,False,58,popular,3
Rishikesh,2026-07-12,6300,False,58,popular,4
Rishikesh,2026-07-12,19970,False,58,popular,5
Rishikesh,2026-08-17,780,False,62,popular,1
Rishikesh,2026-08-17,1770,False,63,popular,2
Rishikesh,2026-08-17,3420,False,40,popular,3
Rishikesh,2026-08-17,6320,False,59,popular,4
Rishikesh,2026-08-17,20100,False,60,popular,5
Rishikesh,2026-09-22,810,False,56,popular,1
Rishikesh,2026-09-22,1890,False,53,popular,2
Rishikesh,2026-09-22,3330,False,48,popular,3
Rishikesh,2026-09-22,6860,False,62,popular,4
Rishikesh,2026-09-22,18780,False,54,popular,5
Rishikesh,2026-10-01,760,False,43,popular,1
Rishikesh,2026-10-01,1750,False,41,popular,2
Rishikesh,2026-10-01,3150,False,40,popular,3
Rishikesh,2026-10-01,6650,False,58,popular,4
Rishikesh,2026-10-01,18720,False,39,popular,5
Rishikesh,2026-11-06,830,False,52,popular,1
Rishikesh,2026-11-06,1850,False,48,popular,2
Rishikesh,2026-11-06,3190,False,51,popular,3
Rishikesh,2026-11-06,6800,False,63,popular,4
Rishikesh,2026-11-06,18660,False,55,popular,5
Rishikesh,2026-12-11,820,False,57,popular,1
Rishikesh,2026-12-11,1770,False,41,popular,2
Rishikesh,2026-12-11,3440,False,47,popular,3
Rishikesh,2026-12-11,6190,False,55,popular,4
Rishikesh,2026-12-11,19420,False,61,popular,5
Mussoorie,2026-01-10,800,False,62,popular,1
Mussoorie,2026-01-10,1720,False,42,popular,2
Mussoorie,2026-01-10,3340,False,47,popular,3
Mussoorie,2026-01-10,5730,False,44,popular,4
Mussoorie,2026-01-10,14100,False,50,popular,5
Mussoorie,2026-02-15,880,False,43,popular,1
Mussoorie,2026-02-15,1850,False,43,popular,2
Mussoorie,2026-02-15,3340,False,44,popular,3
Mussoorie,2026-02-15,6130,False,53,popular,4
Mussoorie,2026-02-15,14110,False,44,popular,5
Mussoorie,2026-03-20,890,False,58,popular,1
Mussoorie,2026-03-20,1810,False,38,popular,2
Mussoorie,2026-03-20,3140,False,60,popular,3
Mussoorie,2026-03-20,5770,False,41,popular,4
Mussoorie,2026-03-20,14640,False,56,popular,5
Mussoorie,2026-04-25,810,False,47,popular,1
Mussoorie,2026-04-25,1840,False,54,popular,2
Mussoorie,2026-04-25,3040,False,49,popular,3
Mussoorie,2026-04-25,5860,False,46,popular,4
Mussoorie,2026-04-25,13950,False,44,popular,5
Mussoorie,2026-05-04,820,False,59,popular,1
Mussoorie,2026-05-04,1710,False,54,popular,2
Mussoorie,2026-05-04,3220,False,47,popular,3
Mussoorie,2026-05-04,5750,False,53,popular,4
Mussoorie,2026-05-04,14720,False,52,popular,5
Mussoorie,2026-06-09,850,False,38,popular,1
Mussoorie,2026-06-09,1780,False,46,popular,2
Mussoorie,2026-06-09,3090,False,57,popular,3
Mussoorie,2026-06-09,6050,False,47,popular,4
Mussoorie,2026-06-09,14370,False,38,popular,5
Mussoorie,2026-07-14,880,False,46,popular,1
Mussoorie,2026-07-14,1730,False,44,popular,2
Mussoorie,2026-07-14,3130,False,47,popular,3
Mussoorie,2026-07-14,5480,False,61,popular,4
Mussoorie,2026-07-14,14770,False,41,popular,5
Mussoorie,2026-08-19,870,False,59,popular,1
Mussoorie,2026-08-19,1860,False,51,popular,2
Mussoorie,2026-08-19,3180,False,42,popular,3
Mussoorie,2026-08-19,5560,False,38,popular,4
Mussoorie,2026-08-19,14250,False,57,popular,5
Mussoorie,2026-09-24,840,False,56,popular,1
Mussoorie,2026-09-24,1840,False,50,popular,2
Mussoorie,2026-09-24,3250,False,39,popular,3
Mussoorie,2026-09-24,6130,False,52,popular,4
Mussoorie,2026-09-24,14040,False,41,popular,5
Mussoorie,2026-10-03,830,False,47,popular,1
Mussoorie,2026-10-03,1720,False,43,popular,2
Mussoorie,2026-10-03,3370,False,55,popular,3
Mussoorie,2026-10-03,5940,False,43,popular,4
Mussoorie,2026-10-03,14220,False,61,popular,5
Mussoorie,2026-11-08,840,False,46,popular,1
Mussoorie,2026-11-08,1750,False,39,popular,2
Mussoorie,2026-11-08,3390,False,44,popular,3
Mussoorie,2026-11-08,6090,False,40,popular,4
Mussoorie,2026-11-08,13500,False,38,popular,5
Mussoorie,2026-12-13,900,False,52,popular,1
Mussoorie,2026-12-13,1890,False,58,popular,2
Mussoorie,2026-12-13,3240,False,46,popular,3
Mussoorie,2026-12-13,5920,False,42,popular,4
Mussoorie,2026-12-13,13360,False,48,popular,5
Auli,2026-01-11,870,False,55,emerging,1
Auli,2026-01-11,1860,False,42,emerging,2
Auli,2026-01-11,3120,False,40,emerging,3
Auli,2026-01-11,5480,False,50,emerging,4
Auli,2026-02-16,870,False,39,emerging,1
Auli,2026-02-16,1840,False,43,emerging,2
Auli,2026-02-16,3110,False,63,emerging,3
Auli,2026-02-16,6140,False,41,emerging,4
Auli,2026-03-21,810,False,38,emerging,1
Auli,2026-03-21,1860,False,47,emerging,2
Auli,2026-03-21,3200,False,39,emerging,3
Auli,2026-03-21,5800,False,49,emerging,4
Auli,2026-04-26,850,False,44,emerging,1
Auli,2026-04-26,1820,False,53,emerging,2
Auli,2026-04-26,3040,False,56,emerging,3
Auli,2026-04-26,5920,False,53,emerging,4
Auli,2026-05-05,860,False,59,emerging,1
Auli,2026-05-05,1750,False,52,emerging,2
Auli,2026-05-05,3230,False,49,emerging,3
Auli,2026-05-05,5890,False,59,emerging,4
Auli,2026-06-10,850,False,41,emerging,1
Auli,2026-06-10,1820,False,40,emerging,2
Auli,2026-06-10,3060,False,55,emerging,3
Auli,2026-06-10,5710,False,44,emerging,4
Auli,2026-07-15,820,False,41,emerging,1
Auli,2026-07-15,1710,False,41,emerging,2
Auli,2026-07-15,3080,False,44,emerging,3
Auli,2026-07-15,6060,False,39,emerging,4
Auli,2026-08-20,840,False,41,emerging,1
Auli,2026-08-20,1800,False,48,emerging,2
Auli,2026-08-20,3190,False,56,emerging,3
Auli,2026-08-20,5540,False,41,emerging,4
Auli,2026-09-25,890,False,49,emerging,1
Auli,2026-09-25,1860,False,52,emerging,2
Auli,2026-09-25,3050,False,44,emerging,3
Auli,2026-09-25,5830,False,44,emerging,4
Auli,2026-10-04,880,False,61,emerging,1
Auli,2026-10-04,1820,False,45,emerging,2
Auli,2026-10-04,3150,False,49,emerging,3
Auli,2026-10-04,5830,False,46,emerging,4
Auli,2026-11-09,820,False,43,emerging,1
Auli,2026-11-09,1710,False,60,emerging,2
Auli,2026-11-09,3280,False,62,emerging,3
Auli,2026-11-09,5840,False,40,emerging,4
Auli,2026-12-14,1000,True,87,emerging,1
Auli,2026-12-14,2230,True,75,emerging,2
Auli,2026-12-14,4010,True,80,emerging,3
Auli,2026-12-14,7140,True,62,emerging,4
Khajuraho,2026-01-21,860,False,52,popular,1
Khajuraho,2026-01-21,1830,False,48,popular,2
Khajuraho,2026-01-21,3300,False,51,popular,3
Khajuraho,2026-01-21,5850,False,53,popular,4
Khajuraho,2026-01-21,14080,False,50,popular,5
Khajuraho,2026-02-26,810,False,46,popular,1
Khajuraho,2026-02-26,1880,False,61,popular,2
Khajuraho,2026-02-26,3120,False,47,popular,3
Khajuraho,2026-02-26,5810,False,48,popular,4
Khajuraho,2026-02-26,13340,False,51,popular,5
Khajuraho,2026-03-05,810,False,59,popular,1
Khajuraho,2026-03-05,1830,False,60,popular,2
Khajuraho,2026-03-05,3010,False,59,popular,3
Khajuraho,2026-03-05,5940,False,48,popular,4
Khajuraho,2026-03-05,13300,False,57,popular,5
Khajuraho,2026-04-10,800,False,42,popular,1
Khajuraho,2026-04-10,1790,False,44,popular,2
Khajuraho,2026-04-10,3270,False,54,popular,3
Khajuraho,2026-04-10,5900,False,55,popular,4
Khajuraho,2026-04-10,14010,False,57,popular,5
Khajuraho,2026-05-15,800,False,60,popular,1
Khajuraho,2026-05-15,1760,False,42,popular,2
Khajuraho,2026-05-15,3080,False,48,popular,3
Khajuraho,2026-05-15,6050,False,63,popular,4
Khajuraho,2026-05-15,13930,False,57,popular,5
Khajuraho,2026-06-20,800,False,41,popular,1
Khajuraho,2026-06-20,1830,False,61,popular,2
Khajuraho,2026-06-20,3160,False,61,popular,3
Khajuraho,2026-06-20,5540,False,52,popular,4
Khajuraho,2026-06-20,14730,False,49,popular,5
Khajuraho,2026-07-25,840,False,41,popular,1
Khajuraho,2026-07-25,1730,False,39,popular,2
Khajuraho,2026-07-25,3100,False,53,popular,3
Khajuraho,2026-07-25,5470,False,61,popular,4
Khajuraho,2026-07-25,14070,False,57,popular,5
Khajuraho,2026-08-04,810,False,39,popular,1
Khajuraho,2026-08-04,1800,False,42,popular,2
Khajuraho,2026-08-04,3210,False,48,popular,3
Khajuraho,2026-08-04,5820,False,60,popular,4
Khajuraho,2026-08-04,14780,False,54,popular,5
Khajuraho,2026-09-09,890,False,62,popular,1
Khajuraho,2026-09-09,1700,False,58,popular,2
Khajuraho,2026-09-09,3190,False,42,popular,3
Khajuraho,2026-09-09,5590,False,58,popular,4
Khajuraho,2026-09-09,14780,False,40,popular,5
Khajuraho,2026-10-14,1110,True,83,popular,1
Khajuraho,2026-10-14,2250,True,83,popular,2
Khajuraho,2026-10-14,4230,True,77,popular,3
Khajuraho,2026-10-14,7280,True,65,popular,4
Khajuraho,2026-10-14,18220,True,83,popular,5
Khajuraho,2026-11-19,850,False,52,popular,1
Khajuraho,2026-11-19,1700,False,58,popular,2
Khajuraho,2026-11-19,3280,False,52,popular,3
Khajuraho,2026-11-19,5510,False,58,popular,4
Khajuraho,2026-11-19,14590,False,58,popular,5
Khajuraho,2026-12-24,900,False,41,popular,1
Khajuraho,2026-12-24,1890,False,53,popular,2
Khajuraho,2026-12-24,3030,False,44,popular,3
Khajuraho,2026-12-24,5520,False,58,popular,4
Khajuraho,2026-12-24,13270,False,41,popular,5
Orchha,2026-01-05,870,False,43,gem,1
Orchha,2026-01-05,1900,False,41,gem,2
Orchha,2026-01-05,3330,False,44,gem,3
Orchha,2026-01-05,5830,False,48,gem,4
Orchha,2026-01-05,13270,False,39,gem,5
Orchha,2026-02-10,810,False,63,gem,1
Orchha,2026-02-10,1770,False,46,gem,2
Orchha,2026-02-10,3240,False,57,gem,3
Orchha,2026-02-10,5750,False,55,gem,4
Orchha,2026-02-10,13190,False,54,gem,5
Orchha,2026-03-15,850,False,38,gem,1
Orchha,2026-03-15,1870,False,54,gem,2
Orchha,2026-03-15,3230,False,58,gem,3
Orchha,2026-03-15,5780,False,38,gem,4
Orchha,2026-03-15,13580,False,49,gem,5
Orchha,2026-04-20,850,False,43,gem,1
Orchha,2026-04-20,1750,False,45,gem,2
Orchha,2026-04-20,3310,False,60,gem,3
Orchha,2026-04-20,6110,False,42,gem,4
Orchha,2026-04-20,14440,False,51,gem,5
Orchha,2026-05-25,810,False,49,gem,1
Orchha,2026-05-25,1770,False,41,gem,2
Orchha,2026-05-25,3380,False,48,gem,3
Orchha,2026-05-25,5680,False,41,gem,4
Orchha,2026-05-25,13930,False,54,gem,5
Orchha,2026-06-04,810,False,41,gem,1
Orchha,2026-06-04,1870,False,52,gem,2
Orchha,2026-06-04,3380,False,49,gem,3
Orchha,2026-06-04,5550,False,50,gem,4
Orchha,2026-06-04,14020,False,43,gem,5
Orchha,2026-07-09,860,False,56,gem,1
Orchha,2026-07-09,1870,False,58,gem,2
Orchha,2026-07-09,3020,False,61,gem,3
Orchha,2026-07-09,6040,False,53,gem,4
Orchha,2026-07-09,13210,False,59,gem,5
Orchha,2026-08-14,970,True,68,gem,1
Orchha,2026-08-14,2230,True,67,gem,2
Orchha,2026-08-14,3820,True,82,gem,3
Orchha,2026-08-14,7140,True,73,gem,4
Orchha,2026-08-14,17870,True,74,gem,5
Orchha,2026-09-19,860,False,53,gem,1
Orchha,2026-09-19,1850,False,40,gem,2
Orchha,2026-09-19,3380,False,61,gem,3
Orchha,2026-09-19,6010,False,61,gem,4
Orchha,2026-09-19,14370,False,63,gem,5
Orchha,2026-10-24,860,False,58,gem,1
Orchha,2026-10-24,1690,False,48,gem,2
Orchha,2026-10-24,3310,False,41,gem,3
Orchha,2026-10-24,5990,False,59,gem,4
Orchha,2026-10-24,14640,False,50,gem,5
Orchha,2026-11-03,870,False,52,gem,1
Orchha,2026-11-03,1880,False,54,gem,2
Orchha,2026-11-03,3360,False,51,gem,3
Orchha,2026-11-03,5740,False,58,gem,4
Orchha,2026-11-03,13650,False,61,gem,5
Orchha,2026-12-08,840,False,44,gem,1
Orchha,2026-12-08,1830,False,50,gem,2
Orchha,2026-12-08,3060,False,47,gem,3
Orchha,2026-12-08,5680,False,49,gem,4
Orchha,2026-12-08,14580,False,56,gem,5
Pachmarhi,2026-01-05,800,False,60,emerging,1
Pachmarhi,2026-01-05,1760,False,63,emerging,2
Pachmarhi,2026-01-05,3100,False,40,emerging,3
Pachmarhi,2026-01-05,5670,False,62,emerging,4
Pachmarhi,2026-01-05,13680,False,61,emerging,5
Pachmarhi,2026-02-10,850,False,60,emerging,1
Pachmarhi,2026-02-10,1770,False,60,emerging,2
Pachmarhi,2026-02-10,3180,False,59,emerging,3
Pachmarhi,2026-02-10,5500,False,40,emerging,4
Pachmarhi,2026-02-10,14390,False,49,emerging,5
Pachmarhi,2026-03-15,890,False,38,emerging,1
Pachmarhi,2026-03-15,1900,False,38,emerging,2
Pachmarhi,2026-03-15,3120,False,50,emerging,3
Pachmarhi,2026-03-15,6020,False,55,emerging,4
Pachmarhi,2026-03-15,13640,False,38,emerging,5
Pachmarhi,2026-04-20,880,False,53,emerging,1
Pachmarhi,2026-04-20,1830,False,49,emerging,2
Pachmarhi,2026-04-20,3010,False,45,emerging,3
Pachmarhi,2026-04-20,6040,False,56,emerging,4
Pachmarhi,2026-04-20,14380,False,45,emerging,5
Pachmarhi,2026-05-25,860,False,40,emerging,1
Pachmarhi,2026-05-25,1890,False,41,emerging,2
Pachmarhi,2026-05-25,3100,False,41,emerging,3
Pachmarhi,2026-05-25,5780,False,60,emerging,4
Pachmarhi,2026-05-25,14110,False,44,emerging,5
